Iid1,Iid2,f
CI540,CG124,0.24145902947735
CI540,CG65,0.288843086022514
CI540,CGR01,0.234580449220845
CI540,CI18722,0.238003195957356
CI540,CI540,0.983359712268142
CI540,CM105,0.353617193586784
CI540,CM37,0.231102234863317
CI540,CM7,0.231258158565049
CI540,CMV3,0.257674512044207
CI540,CO255,0.190288138929742
CI540,EP1,0.166581244615862
CI540,F115,0.249649989070407
CI540,F72,0.181182398141554
CI540,FE,0.241804358754497
CI540,H93,0.346885939660106
CI540,H99,0.214506362211155
CI540,I159,0.239917743152591
CI540,I205,0.295515837122608
CI540,Ill.Hy,0.251728559078719
CI540,L317,0.212178775551444
CI540,LH1,0.307186287152728
CI540,LH123HT,0.275545778170358
CI540,LH132,0.326785616949671
CI540,LH145,0.354263500770271
CI540,LH162,0.224366926388852
CI540,LH185,0.232917104747686
CI540,LH195,0.327689227219053
CI540,LH198,0.324975629353202
CI540,LH210,0.226471608008207
CI540,LH38,0.245216206041195
CI540,LH51,0.224746102677193
CI540,LH59,0.220932168625052
CI540,LH82,0.248562973271702
CI540,M14,0.248863824711143
CI540,MinnesotaNo13,0.238969063598804
CI540,Mo17,0.227648750965175
CI540,Mt42,0.236232480611854
CI540,ND246,0.207535159690057
CI540,Oh40B,0.216305243066203
CI540,Oh43,0.238471794802668
CI540,OS420,0.263129073596269
CI540,Os426,0.254347395677807
CI540,PH207,0.245833054995221
CI540,PHB09,0.28528605045728
CI540,PHB47,0.2954445663691
CI540,PHG29,0.239910111398244
CI540,PHG35,0.254386944634545
CI540,PHG39,0.3234733380982
CI540,PHG47,0.266076156456966
CI540,PHG50,0.186339033157784
CI540,PHG83,0.24389225545886
CI540,PHG84,0.23908847735288
CI540,PHG86,0.304679804982489
CI540,PHHV4,0.306185244597651
CI540,PHJ40,0.278572565129854
CI540,PHJ65,0.332174800820435
CI540,PHJ89,0.254206498715912
CI540,PHK05,0.24417865496478
CI540,PHK29,0.303011666653171
CI540,PHK56,0.25700267185951
CI540,PHK76,0.237884594253891
CI540,PHM49,0.2398255112238
CI540,PHM57,0.247851701563816
CI540,PHN37,0.242669604862296
CI540,PHN47,0.233993499704107
CI540,PHN66,0.299163364983618
CI540,PHN82,0.243734754724411
CI540,PHP38,0.311174886730445
CI540,PHP60,0.205404385001799
CI540,PHR03,0.237302427182766
CI540,PHR25,0.253288258698649
CI540,PHR47,0.24508958272302
CI540,PHR55,0.23406138627948
CI540,PHR63,0.244060358968894
CI540,PHRE1,0.297447321848904
CI540,PHT77,0.244774789972047
CI540,PHV63,0.243510030177208
CI540,PHW03,0.24783446450589
CI540,PHW30,0.251785903734758
CI540,PHW52,0.286331969743778
CI540,PHW53,0.231131378827289
CI540,PHZ51,0.235065943758546
CI540,Q381,0.246436599726603
CI540,T8,0.215408576590257
CI540,Tr,0.283987956174994
CI540,Va17,0.225770983291775
CI540,W117,0.223624122109104
CI540,W153R,0.241561517110912
CI540,WD456,0.244015239763344
CI540,Wf9,0.239944103893915
CM105,3811,0.246750610855089
CM105,3IIH6,0.267847899702598
CM105,A171,0.251595818756343
CM105,A3G313,0.213131597609318
CM105,A509,0.318943245295877
CM105,A556,0.27044012738096
CM105,A619,0.262692457563994
CM105,A632,0.650966217374721
CM105,AH83,0.246407942612646
CM105,B100,0.242406805696147
CM105,B14,0.706332832704448
CM105,B164,0.289174689837649
CM105,B2,0.272279848961781
CM105,B37,0.324237184853379
CM105,B64,0.539768607870675
CM105,B70,0.236993610705911
CM105,B73,0.407322069526997
CM105,B841,0.39882775387938
CM105,B85,0.242582250942451
CM105,B93,0.24248240009618
CM105,B96,0.202829606427367
CM105,BSSS,0.614376967366143
CM105,C103,0.229855161892141
CM105,C49,0.301817532440481
CM105,CG102,0.4499579059207
CM105,CG110,0.296482869590754
CM105,CG120,0.412279068936772
CM105,CG123,0.280058681934141
CM105,CG124,0.266844596432849
CM105,CG65,0.360270825839536
CM105,CGR01,0.276116451016896
CM105,CI18722,0.270575002426548
CM105,CI540,0.353617193586784
CM105,CM105,0.996703800035911
CM105,CM37,0.241017793124321
CM105,CM7,0.241755775496981
CM105,CMV3,0.525359444884788
CM105,CO255,0.199702817907288
CM105,EP1,0.174600288625228
CM105,F115,0.272684835907982
CM105,F72,0.201647391957588
CM105,FE,0.300714897028921
CM105,H93,0.323572123484623
CM105,H99,0.23571611721579
CM105,I159,0.311347191699061
CM105,I205,0.351101438920594
CM105,Ill.Hy,0.31966189867695
CM105,L317,0.233864005682422
CM105,LH1,0.311060162711285
CM105,LH123HT,0.325102718126617
CM105,LH132,0.373092373301667
CM105,LH145,0.861066429574005
CM105,LH162,0.225274178524561
CM105,LH185,0.258680713117516
CM105,LH195,0.367522799138688
CM105,LH198,0.428076268417256
CM105,LH210,0.237082631516532
CM105,LH38,0.268372451592627
CM105,LH51,0.233326531823082
CM105,LH59,0.244493684009168
CM105,LH82,0.27929958577013
CM105,M14,0.301669263314189
CM105,MinnesotaNo13,0.257268991654923
CM105,Mo17,0.236266736025551
CM105,Mt42,0.269919212602864
CM105,ND246,0.233450419462557
CM105,Oh40B,0.220178437320002
CM105,Oh43,0.266411668384531
CM105,OS420,0.281231616776375
CM105,Os426,0.300371321647972
CM105,PH207,0.28783384879276
CM105,PHB09,0.34991249508058
CM105,PHB47,0.307020738654397
CM105,PHG29,0.267467336557328
CM105,PHG35,0.290340640474093
CM105,PHG39,0.460946452614335
CM105,PHG47,0.265658972111204
CM105,PHG50,0.198692563237072
CM105,PHG83,0.269007834603448
CM105,PHG84,0.268948290088988
CM105,PHG86,0.439736671460529
CM105,PHHV4,0.429801805127274
CM105,PHJ40,0.308475412744882
CM105,PHJ65,0.403913720523908
CM105,PHJ89,0.261028872043025
CM105,PHK05,0.289253580459517
CM105,PHK29,0.409268880519996
CM105,PHK56,0.271727902249584
CM105,PHK76,0.28897300936604
CM105,PHM49,0.262301366762575
CM105,PHM57,0.270819092574177
CM105,PHN37,0.273698509938855
CM105,PHN47,0.25677461828515
CM105,PHN66,0.413290454677483
CM105,PHN82,0.259462279501682
CM105,PHP38,0.437184254706053
CM105,PHP60,0.225659073874268
CM105,PHR03,0.253706295982818
CM105,PHR25,0.283091653885681
CM105,PHR47,0.320533999195564
CM105,PHR55,0.257185849653329
CM105,PHR63,0.277478687313301
CM105,PHRE1,0.327547185398918
CM105,PHT77,0.259555265002029
CM105,PHV63,0.351458665119559
CM105,PHW03,0.262003184915749
CM105,PHW30,0.250574264791722
CM105,PHW52,0.40649271149203
CM105,PHW53,0.275509535419683
CM105,PHZ51,0.252302782507207
CM105,Q381,0.286985874925409
CM105,T8,0.252029787541658
CM105,Tr,0.273086184315931
CM105,Va17,0.261918771113577
CM105,W117,0.275625547879803
CM105,W153R,0.263112171247728
CM105,WD456,0.317332533398187
CM105,Wf9,0.26202707194552
CM37,3811,0.240855621672535
CM37,3IIH6,0.233547285975285
CM37,A171,0.252065092250262
CM37,A3G313,0.207012172471319
CM37,A509,0.233333112856204
CM37,A556,0.233479962320243
CM37,A619,0.24066391734729
CM37,A632,0.231405928955339
CM37,AH83,0.242350974839374
CM37,B100,0.232863119071491
CM37,B14,0.230250829749322
CM37,B164,0.222787905859806
CM37,B2,0.230473913079479
CM37,B37,0.23111168517363
CM37,B64,0.20969781354555
CM37,B70,0.226957608413502
CM37,B73,0.234375443050155
CM37,B841,0.225179091581763
CM37,B85,0.235697031173771
CM37,B93,0.23573395903272
CM37,B96,0.182707911761949
CM37,BSSS,0.225983047361374
CM37,C103,0.228493519419631
CM37,C49,0.251983867696044
CM37,CG102,0.251679785645415
CM37,CG110,0.242282928516341
CM37,CG120,0.253589962601057
CM37,CG123,0.239498855307213
CM37,CG124,0.23751266223673
CM37,CG65,0.252658956083188
CM37,CGR01,0.234098981655442
CM37,CI18722,0.24008717408962
CM37,CI540,0.231102234863317
CM37,CM105,0.241017793124321
CM37,CM37,0.994855056040297
CM37,CM7,0.997657417979456
CM37,CMV3,0.262432534806629
CM37,CO255,0.213847176798788
CM37,EP1,0.190705991267957
CM37,F115,0.251992491217121
CM37,F72,0.188467346971354
CM37,FE,0.246127591172203
CM37,H93,0.231985652267597
CM37,H99,0.234402362432855
CM37,I159,0.237817728922497
CM37,I205,0.277764951318973
CM37,Ill.Hy,0.238390451864023
CM37,L317,0.245758385800392
CM37,LH1,0.235169182111029
CM37,LH123HT,0.24148198654752
CM37,LH132,0.242517141884453
CM37,LH145,0.24224326592957
CM37,LH162,0.229330197796093
CM37,LH185,0.250128102885801
CM37,LH195,0.244248593061458
CM37,LH198,0.235249986376757
CM37,LH210,0.242094008840063
CM37,LH38,0.242126883102104
CM37,LH51,0.22215633587352
CM37,LH59,0.239479025677866
CM37,LH82,0.252647534600839
CM37,M14,0.240889614643645
CM37,MinnesotaNo13,0.24731803407286
CM37,Mo17,0.225437885170391
CM37,Mt42,0.261918235293297
CM37,ND246,0.235693512446265
CM37,Oh40B,0.213999362595421
CM37,Oh43,0.240715810614385
CM37,OS420,0.243547694491893
CM37,Os426,0.232868010392742
CM37,PH207,0.233802421532643
CM37,PHB09,0.253039487849454
CM37,PHB47,0.262829444511701
CM37,PHG29,0.234202820963413
CM37,PHG35,0.237083918531173
CM37,PHG39,0.236128107860799
CM37,PHG47,0.240486964482431
CM37,PHG50,0.222519312037416
CM37,PHG83,0.227975217181415
CM37,PHG84,0.239347425459335
CM37,PHG86,0.219027459223297
CM37,PHHV4,0.236957849099978
CM37,PHJ40,0.233553393470695
CM37,PHJ65,0.228126765889159
CM37,PHJ89,0.239725223924097
CM37,PHK05,0.220862614683464
CM37,PHK29,0.251264116525239
CM37,PHK56,0.24423150101257
CM37,PHK76,0.236705187729613
CM37,PHM49,0.245558815804583
CM37,PHM57,0.243507143308756
CM37,PHN37,0.230810486187938
CM37,PHN47,0.218119224829646
CM37,PHN66,0.23278947207152
CM37,PHN82,0.229661653274114
CM37,PHP38,0.238014295567185
CM37,PHP60,0.220241379324903
CM37,PHR03,0.233894359639842
CM37,PHR25,0.231067795929985
CM37,PHR47,0.227321983795753
CM37,PHR55,0.243277107151813
CM37,PHR63,0.242029143682512
CM37,PHRE1,0.227871451091122
CM37,PHT77,0.246801883673678
CM37,PHV63,0.238542966189328
CM37,PHW03,0.255466862121987
CM37,PHW30,0.238615925228388
CM37,PHW52,0.238691143555802
CM37,PHW53,0.243582280336021
CM37,PHZ51,0.244237763025808
CM37,Q381,0.228032850904651
CM37,T8,0.231026602428126
CM37,Tr,0.234327190698508
CM37,Va17,0.232180569137329
CM37,W117,0.237384812760165
CM37,W153R,0.269297887861683
CM37,WD456,0.218288934374204
CM37,Wf9,0.244819874945955
CM7,3811,0.242147897051167
CM7,3IIH6,0.232980061491211
CM7,A171,0.250628009895546
CM7,A3G313,0.205825796955314
CM7,A509,0.233644733950482
CM7,A556,0.233807776882815
CM7,A619,0.240426742466729
CM7,A632,0.232633139016405
CM7,AH83,0.242473942503477
CM7,B100,0.233727359149374
CM7,B14,0.230416659232378
CM7,B164,0.222429552393861
CM7,B2,0.230469689750682
CM7,B37,0.232160739032542
CM7,B64,0.209689162448983
CM7,B70,0.226504633935438
CM7,B73,0.235292896690537
CM7,B841,0.22680076283464
CM7,B85,0.235647510825063
CM7,B93,0.236344961507603
CM7,B96,0.182668487845791
CM7,BSSS,0.227281291882533
CM7,C103,0.228565146277301
CM7,C49,0.251862200834326
CM7,CG102,0.253047002170252
CM7,CG110,0.242542843191235
CM7,CG120,0.255395748738943
CM7,CG123,0.240763713993462
CM7,CG124,0.239092498144464
CM7,CG65,0.253137735989277
CM7,CGR01,0.234510244878065
CM7,CI18722,0.240276173164289
CM7,CI540,0.231258158565049
CM7,CM105,0.241755775496981
CM7,CM37,0.997657417979456
CM7,CM7,0.985968216141264
CM7,CMV3,0.263529445926989
CM7,CO255,0.213855300632985
CM7,EP1,0.190846962873849
CM7,F115,0.251279780829404
CM7,F72,0.188225394399575
CM7,FE,0.24608880672213
CM7,H93,0.233149520954609
CM7,H99,0.234985711446498
CM7,I159,0.239558110754476
CM7,I205,0.277700153673827
CM7,Ill.Hy,0.23922632009163
CM7,L317,0.248705572782333
CM7,LH1,0.236985722689691
CM7,LH123HT,0.241393910435123
CM7,LH132,0.244205407468227
CM7,LH145,0.242882054988743
CM7,LH162,0.229178739897287
CM7,LH185,0.24934904492027
CM7,LH195,0.246576246282696
CM7,LH198,0.236873051618155
CM7,LH210,0.241725790005149
CM7,LH38,0.242699014596931
CM7,LH51,0.220241223856197
CM7,LH59,0.239248699502847
CM7,LH82,0.252949162908372
CM7,M14,0.242460823702226
CM7,MinnesotaNo13,0.249166031153068
CM7,Mo17,0.22384296832272
CM7,Mt42,0.261700533937921
CM7,ND246,0.23777192793675
CM7,Oh40B,0.21355005280478
CM7,Oh43,0.24032219427851
CM7,OS420,0.24268588676233
CM7,Os426,0.234614265328474
CM7,PH207,0.235169444078176
CM7,PHB09,0.253127751285002
CM7,PHB47,0.264084511046659
CM7,PHG29,0.235058304872608
CM7,PHG35,0.237881288523267
CM7,PHG39,0.236098813657955
CM7,PHG47,0.241032009239866
CM7,PHG50,0.221539161718898
CM7,PHG83,0.229633954646125
CM7,PHG84,0.240181016807329
CM7,PHG86,0.218916426516169
CM7,PHHV4,0.238399295989013
CM7,PHJ40,0.232723028454934
CM7,PHJ65,0.228301777534669
CM7,PHJ89,0.240753486339618
CM7,PHK05,0.221166314956199
CM7,PHK29,0.252947167964362
CM7,PHK56,0.244661722383995
CM7,PHK76,0.236870662059387
CM7,PHM49,0.247410980111732
CM7,PHM57,0.244089033674111
CM7,PHN37,0.229298861580732
CM7,PHN47,0.216941054923425
CM7,PHN66,0.233690893417589
CM7,PHN82,0.231316985165912
CM7,PHP38,0.239169668150896
CM7,PHP60,0.220572161105197
CM7,PHR03,0.234132342767499
CM7,PHR25,0.23222089353584
CM7,PHR47,0.226907939727679
CM7,PHR55,0.244924422658735
CM7,PHR63,0.244539142203059
CM7,PHRE1,0.226955622502842
CM7,PHT77,0.246850809723051
CM7,PHV63,0.238897770024201
CM7,PHW03,0.255467304280693
CM7,PHW30,0.238795423120721
CM7,PHW52,0.23971797775116
CM7,PHW53,0.245332779995327
CM7,PHZ51,0.245939021894813
CM7,Q381,0.229407342128794
CM7,T8,0.231092286292441
CM7,Tr,0.235765925205377
CM7,Va17,0.23295385812035
CM7,W117,0.238212306596977
CM7,W153R,0.268535166471726
CM7,WD456,0.218728207637667
CM7,Wf9,0.244743158984216
CMV3,3811,0.235801731978059
CMV3,3IIH6,0.258896339655052
CMV3,A171,0.253126363477193
CMV3,A3G313,0.217650230418696
CMV3,A509,0.355216545809256
CMV3,A556,0.243376050384139
CMV3,A619,0.260518740707512
CMV3,A632,0.260018310714351
CMV3,AH83,0.237303312451056
CMV3,B100,0.230428943161923
CMV3,B14,0.244758552763323
CMV3,B164,0.271319651886873
CMV3,B2,0.237066388602534
CMV3,B37,0.24877174730018
CMV3,B64,0.230661036545446
CMV3,B70,0.226518102660138
CMV3,B73,0.239776741594012
CMV3,B841,0.248980759048392
CMV3,B85,0.23250833045068
CMV3,B93,0.227389563237228
CMV3,B96,0.196393396447023
CMV3,BSSS,0.251796886386478
CMV3,C103,0.229631016430211
CMV3,C49,0.352275795802278
CMV3,CG102,0.315474611043637
CMV3,CG110,0.267780237534655
CMV3,CG120,0.32519764864983
CMV3,CG123,0.25802487147093
CMV3,CG124,0.25127939905151
CMV3,CG65,0.265661187659126
CMV3,CGR01,0.24478514361735
CMV3,CI18722,0.235782931199721
CMV3,CI540,0.257674512044207
CMV3,CM105,0.525359444884788
CMV3,CM37,0.262432534806629
CMV3,CM7,0.263529445926989
CMV3,CMV3,0.993221031919154
CMV3,CO255,0.206016130588571
CMV3,EP1,0.175542213135048
CMV3,F115,0.269915363920368
CMV3,F72,0.203169076863945
CMV3,FE,0.2430504779941
CMV3,H93,0.251431684214992
CMV3,H99,0.227599161202305
CMV3,I159,0.259676811102122
CMV3,I205,0.276815062247179
CMV3,Ill.Hy,0.257513678003645
CMV3,L317,0.23977832718464
CMV3,LH1,0.238795000930473
CMV3,LH123HT,0.277075500856367
CMV3,LH132,0.237361889446197
CMV3,LH145,0.437592208869976
CMV3,LH162,0.246073226095311
CMV3,LH185,0.251792169551512
CMV3,LH195,0.238866512731792
CMV3,LH198,0.247896179876962
CMV3,LH210,0.227864973703804
CMV3,LH38,0.262583611402981
CMV3,LH51,0.236139371497245
CMV3,LH59,0.235409831027786
CMV3,LH82,0.249753268786124
CMV3,M14,0.269686652813223
CMV3,MinnesotaNo13,0.254349847519146
CMV3,Mo17,0.233452906486416
CMV3,Mt42,0.265069112904919
CMV3,ND246,0.253868591048866
CMV3,Oh40B,0.209278216819925
CMV3,Oh43,0.264636503401045
CMV3,OS420,0.248182520428388
CMV3,Os426,0.274407133448902
CMV3,PH207,0.264733796858415
CMV3,PHB09,0.266935648320879
CMV3,PHB47,0.26074180549553
CMV3,PHG29,0.260655251264872
CMV3,PHG35,0.248171082305658
CMV3,PHG39,0.251643041781541
CMV3,PHG47,0.258803758278252
CMV3,PHG50,0.201914432043796
CMV3,PHG83,0.26118978358022
CMV3,PHG84,0.254948254651632
CMV3,PHG86,0.226093949798088
CMV3,PHHV4,0.251857784952544
CMV3,PHJ40,0.314192205788367
CMV3,PHJ65,0.239741364618609
CMV3,PHJ89,0.250229357704822
CMV3,PHK05,0.416045530833434
CMV3,PHK29,0.243899677068961
CMV3,PHK56,0.258493264450953
CMV3,PHK76,0.300634834448763
CMV3,PHM49,0.253306728095677
CMV3,PHM57,0.247489550287398
CMV3,PHN37,0.29516146641309
CMV3,PHN47,0.228638848428251
CMV3,PHN66,0.255360695537818
CMV3,PHN82,0.255220815065507
CMV3,PHP38,0.249314862248812
CMV3,PHP60,0.215336787607729
CMV3,PHR03,0.231092821637282
CMV3,PHR25,0.291234239414588
CMV3,PHR47,0.254079511211104
CMV3,PHR55,0.253496830665353
CMV3,PHR63,0.265876656350759
CMV3,PHRE1,0.298215210315004
CMV3,PHT77,0.251387764067781
CMV3,PHV63,0.240817698243339
CMV3,PHW03,0.25742495576901
CMV3,PHW30,0.249371924969247
CMV3,PHW52,0.25051147540289
CMV3,PHW53,0.265994764548055
CMV3,PHZ51,0.273373773371401
CMV3,Q381,0.262084134665955
CMV3,T8,0.248581629516441
CMV3,Tr,0.265715012636782
CMV3,Va17,0.253575013357852
CMV3,W117,0.260907046384525
CMV3,W153R,0.271391458460662
CMV3,WD456,0.254972744063209
CMV3,Wf9,0.245765398057112
CO255,3811,0.206312542374256
CO255,3IIH6,0.208543226863279
CO255,A171,0.223505777618392
CO255,A3G313,0.194014263115588
CO255,A509,0.198876534539363
CO255,A556,0.215571855816006
CO255,A619,0.21717507003328
CO255,A632,0.213304697512725
CO255,AH83,0.216350645633676
CO255,B100,0.199528090099142
CO255,B14,0.199468518009193
CO255,B164,0.202611136286371
CO255,B2,0.209180748876269
CO255,B37,0.204651784767244
CO255,B64,0.189530398719095
CO255,B70,0.192424330775303
CO255,B73,0.200661462672333
CO255,B841,0.205503710962897
CO255,B85,0.200852935458556
CO255,B93,0.205185418501998
CO255,B96,0.172527220402445
CO255,BSSS,0.197619287639003
CO255,C103,0.195415449315001
CO255,C49,0.209914513149965
CO255,CG102,0.220206891421306
CO255,CG110,0.211287299923614
CO255,CG120,0.217087045268345
CO255,CG123,0.206300307890416
CO255,CG124,0.318456809863469
CO255,CG65,0.207102291547112
CO255,CGR01,0.196620946530986
CO255,CI18722,0.189476039822916
CO255,CI540,0.190288138929742
CO255,CM105,0.199702817907288
CO255,CM37,0.213847176798788
CO255,CM7,0.213855300632985
CO255,CMV3,0.206016130588571
CO255,CO255,0.986399590453399
CO255,EP1,0.476702578403705
CO255,F115,0.296016031773232
CO255,F72,0.465353062851611
CO255,FE,0.201616908205194
CO255,H93,0.211670459443821
CO255,H99,0.204256994095882
CO255,I159,0.198751382706343
CO255,I205,0.2217842055981
CO255,Ill.Hy,0.201573254304086
CO255,L317,0.207854129652198
CO255,LH1,0.222442140604666
CO255,LH123HT,0.196478010409211
CO255,LH132,0.201190605405868
CO255,LH145,0.206340002331631
CO255,LH162,0.245648847874953
CO255,LH185,0.211777159471074
CO255,LH195,0.20792701642446
CO255,LH198,0.200330256800033
CO255,LH210,0.191918213099782
CO255,LH38,0.218924862238656
CO255,LH51,0.18446836997636
CO255,LH59,0.204046824652565
CO255,LH82,0.201851142492643
CO255,M14,0.213258549456166
CO255,MinnesotaNo13,0.209434702491109
CO255,Mo17,0.182952915228797
CO255,Mt42,0.195816879498539
CO255,ND246,0.236948363131705
CO255,Oh40B,0.209830167335637
CO255,Oh43,0.217814821857376
CO255,OS420,0.207441765787206
CO255,Os426,0.213228729892709
CO255,PH207,0.198138397173437
CO255,PHB09,0.232163935887528
CO255,PHB47,0.207730836787499
CO255,PHG29,0.202882843286399
CO255,PHG35,0.202579857599185
CO255,PHG39,0.211609237578917
CO255,PHG47,0.202772265574843
CO255,PHG50,0.212953859318458
CO255,PHG83,0.195582015729234
CO255,PHG84,0.218772799105407
CO255,PHG86,0.19545781525059
CO255,PHHV4,0.20922125251546
CO255,PHJ40,0.200240097311885
CO255,PHJ65,0.211878793215351
CO255,PHJ89,0.211728222486593
CO255,PHK05,0.217728431653334
CO255,PHK29,0.189159199829593
CO255,PHK56,0.206864547090068
CO255,PHK76,0.196558743834458
CO255,PHM49,0.222097550160452
CO255,PHM57,0.210437155199649
CO255,PHN37,0.196067359077184
CO255,PHN47,0.200659414003663
CO255,PHN66,0.22465142271058
CO255,PHN82,0.195949945496951
CO255,PHP38,0.206434581980516
CO255,PHP60,0.187744901009642
CO255,PHR03,0.222700986491635
CO255,PHR25,0.205835258676174
CO255,PHR47,0.215287978991905
CO255,PHR55,0.213760815121114
CO255,PHR63,0.215550694005268
CO255,PHRE1,0.208562660926989
CO255,PHT77,0.227825021098958
CO255,PHV63,0.215002664438851
CO255,PHW03,0.228250317392929
CO255,PHW30,0.199025949474774
CO255,PHW52,0.22240023727168
CO255,PHW53,0.216810930469005
CO255,PHZ51,0.222165354484796
CO255,Q381,0.201777209753552
CO255,T8,0.210833934158868
CO255,Tr,0.200863545365732
CO255,Va17,0.220838780902914
CO255,W117,0.199260439073218
CO255,W153R,0.238983995726187
CO255,WD456,0.209115898932782
CO255,Wf9,0.213044350187915
EP1,3811,0.177851202029075
EP1,3IIH6,0.183251237330266
EP1,A171,0.205966276956795
EP1,A3G313,0.197070733662853
EP1,A509,0.185540888674795
EP1,A556,0.181949809741867
EP1,A619,0.183200490347729
EP1,A632,0.182671473130213
EP1,AH83,0.174247104137184
EP1,B100,0.183373448570174
EP1,B14,0.168124854413303
EP1,B164,0.174127245371765
EP1,B2,0.178875471228501
EP1,B37,0.192381384328124
EP1,B64,0.166819652310965
EP1,B70,0.196935342290002
EP1,B73,0.176257899298399
EP1,B841,0.187734257821703
EP1,B85,0.188688077351582
EP1,B93,0.187523953353576
EP1,B96,0.176484246520507
EP1,BSSS,0.175323425400487
EP1,C103,0.19238143282295
EP1,C49,0.183571319345324
EP1,CG102,0.190123572213913
EP1,CG110,0.188074910676239
EP1,CG120,0.180452612345329
EP1,CG123,0.196019084855322
EP1,CG124,0.22083634284932
EP1,CG65,0.176085608117527
EP1,CGR01,0.190882567584757
EP1,CI18722,0.183756978457727
EP1,CI540,0.166581244615862
EP1,CM105,0.174600288625228
EP1,CM37,0.190705991267957
EP1,CM7,0.190846962873849
EP1,CMV3,0.175542213135048
EP1,CO255,0.476702578403705
EP1,EP1,0.989866413756705
EP1,F115,0.181004840517691
EP1,F72,0.263707460448181
EP1,FE,0.184191566740669
EP1,H93,0.193078878751095
EP1,H99,0.179229725455349
EP1,I159,0.18258703365431
EP1,I205,0.209111072746738
EP1,Ill.Hy,0.179757246940297
EP1,L317,0.190027884791067
EP1,LH1,0.195727271044736
EP1,LH123HT,0.172307088125067
EP1,LH132,0.183537356326899
EP1,LH145,0.181090190460176
EP1,LH162,0.20973164581812
EP1,LH185,0.190816726825417
EP1,LH195,0.188522030592689
EP1,LH198,0.176639988128923
EP1,LH210,0.187775843561123
EP1,LH38,0.186068085910025
EP1,LH51,0.175750011561737
EP1,LH59,0.19175058217658
EP1,LH82,0.18635727196667
EP1,M14,0.188873145968167
EP1,MinnesotaNo13,0.171730934887777
EP1,Mo17,0.179580384408937
EP1,Mt42,0.178253172311849
EP1,ND246,0.22806105872831
EP1,Oh40B,0.195474531702298
EP1,Oh43,0.183806142226835
EP1,OS420,0.174165304776649
EP1,Os426,0.182583870555527
EP1,PH207,0.179017833970277
EP1,PHB09,0.188869005365836
EP1,PHB47,0.200326931576391
EP1,PHG29,0.177310277905514
EP1,PHG35,0.175290152244732
EP1,PHG39,0.194134793201537
EP1,PHG47,0.187742624605467
EP1,PHG50,0.223111256521209
EP1,PHG83,0.170474905587896
EP1,PHG84,0.191058117427745
EP1,PHG86,0.163269773060609
EP1,PHHV4,0.184134358535757
EP1,PHJ40,0.179808034335189
EP1,PHJ65,0.196286907990333
EP1,PHJ89,0.188127414407612
EP1,PHK05,0.203331755609645
EP1,PHK29,0.191099214890831
EP1,PHK56,0.182453686195733
EP1,PHK76,0.172431744074722
EP1,PHM49,0.190509921457514
EP1,PHM57,0.181038631427027
EP1,PHN37,0.186230469883255
EP1,PHN47,0.176980700413393
EP1,PHN66,0.193784858342259
EP1,PHN82,0.176558552004141
EP1,PHP38,0.189111894077929
EP1,PHP60,0.178005024763797
EP1,PHR03,0.204113329600842
EP1,PHR25,0.179641238759132
EP1,PHR47,0.181947638885254
EP1,PHR55,0.189542842396301
EP1,PHR63,0.189820506652868
EP1,PHRE1,0.172553268780039
EP1,PHT77,0.179213175407455
EP1,PHV63,0.192510461389395
EP1,PHW03,0.186899629064789
EP1,PHW30,0.169871208715884
EP1,PHW52,0.208786976120809
EP1,PHW53,0.200346373247132
EP1,PHZ51,0.19905825606209
EP1,Q381,0.183003335584419
EP1,T8,0.177955441657079
EP1,Tr,0.165029176274839
EP1,Va17,0.185258664478286
EP1,W117,0.177737952823146
EP1,W153R,0.171158073117927
EP1,WD456,0.185994267276406
EP1,Wf9,0.181347199724479
F115,3811,0.257640248548039
F115,3IIH6,0.260621151319881
F115,A171,0.250604674850998
F115,A3G313,0.206532563398798
F115,A509,0.263569850674771
F115,A556,0.276894308022329
F115,A619,0.246858015483633
F115,A632,0.288907868929037
F115,AH83,0.259961826603749
F115,B100,0.225753241792573
F115,B14,0.279237032199275
F115,B164,0.33751526973695
F115,B2,0.250379342692155
F115,B37,0.253284937753962
F115,B64,0.258047976878215
F115,B70,0.224244027188033
F115,B73,0.275808033433755
F115,B841,0.276216704560397
F115,B85,0.247164866493726
F115,B93,0.222940296095409
F115,B96,0.216372842476136
F115,BSSS,0.27907428641661
F115,C103,0.222405616869265
F115,C49,0.289875129132688
F115,CG102,0.292454395855701
F115,CG110,0.250695404391068
F115,CG120,0.26550031273077
F115,CG123,0.249146503903223
F115,CG124,0.258560351337139
F115,CG65,0.271517000629486
F115,CGR01,0.238408671179891
F115,CI18722,0.263478578658267
F115,CI540,0.249649989070407
F115,CM105,0.272684835907982
F115,CM37,0.251992491217121
F115,CM7,0.251279780829404
F115,CMV3,0.269915363920368
F115,CO255,0.296016031773232
F115,EP1,0.181004840517691
F115,F115,0.981242519459176
F115,F72,0.207794501460392
F115,FE,0.236941165929032
F115,H93,0.244237954627914
F115,H99,0.230322086715085
F115,I159,0.2623919222918
F115,I205,0.31387065656711
F115,Ill.Hy,0.260646133762186
F115,L317,0.254207916000967
F115,LH1,0.261642205122182
F115,LH123HT,0.24030301124684
F115,LH132,0.263403763978962
F115,LH145,0.272883598132134
F115,LH162,0.265725088149996
F115,LH185,0.246774482670796
F115,LH195,0.260962417491331
